ID,Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date,,,,,,,,,,,,,,,,,,,,
676216716,Documents Pro - for Microsoft Office Word edition,,,4.99,,Global Mobile Game Limited,4+,"CA, EN, FR, DE, HE, IT, JA, KO, PT, RU, ZH, ES",74846208,Utilities,"Utilities, Games, Strategy",26/07/2013,14/01/2017,,,,,,,,,,,,,,,,,,,,
678241305,Kickbase Bundesliga Manager,5,5,0,"0.99, 3.99",Kickbase GmbH,4+,"EN, DE",259741696,Games,"Games, Sports, Strategy, Sports",6/08/2013,2/08/2019,,,,,,,,,,,,,,,,,,,,
678249911,Barbarian Warrior vs Zombie Defense ACT TD - Hammer of Thor,3.5,29,0,"1.99, 2.99, 1.99, 0.99, 5.99, 4.99, 3.99, 0.99, 9.99, 4.99",Liang Yuan,9+,"CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR",51449856,Games,"Games, Strategy, Action, Entertainment",23/09/2013,2/02/2014,,,,,,,,,,,,,,,,,,,,
678890930,Star Girl: Beauty Queen,4,2144,0,"1.99, 1.99, 4.99, 0.99, 9.99, 4.99, 4.99, 24.99, 9.99, 99.99",Animoca Collective,12+,"DA, NL, EN, FR, DE, ID, IT, JA, KO, MS, PL, PT, RU, ZH, ES, SV, TH, ZH",129245184,Games,"Games, Strategy, Entertainment, Simulation",28/09/2013,23/05/2018,,,,,,,,,,,,,,,,,,,,
679586838,Conquer \u2013 Epic of Dice Wars,4.5,34,0,"0.99, 2.99, 4.99, 4.99, 0.99, 9.99",Toccata Technologies Inc.,4+,EN,50446336,Games,"Games, Strategy, Social Networking",18/09/2013,8/10/2013,,,,,,,,,,,,,,,,,,,,
680090524,Cockroach Hunter,,,0,,kon sugimoto,4+,"EN, JA",18325504,Games,"Games, Adventure, Entertainment, Strategy",1/08/2013,27/08/2013,,,,,,,,,,,,,,,,,,,,
680096275,"""Titan's Match : Find Way to Match War Items""",,,0,2.99,Makeover Mania Story Games,4+,EN,16916480,Games,"Games, Puzzle, Strategy",6/08/2013,6/08/2013,,,,,,,,,,,,,,,,,,,,
680136743,Belt Panic,,,0,"0.99, 1.99, 2.99, 0.99, 1.99, 2.99, 0.99, 1.99, 2.99, 2.99",Avakai Games,4+,EN,81413120,Games,"Games, Strategy, Entertainment, Casual",1/12/2014,4/01/2017,,,,,,,,,,,,,,,,,,,,
680152398,Bermuda,,,0,"2.99, 0.99, 1.99",Xonay Media,4+,EN,10031104,Games,"Games, Strategy, Puzzle",11/12/2013,11/12/2013,,,,,,,,,,,,,,,,,,,,
680231065,HexLogic - Steps,,,1.99,,GabySoft,4+,EN,20656128,Games,"Games, Puzzle, Strategy, Entertainment",30/07/2013,6/04/2017,,,,,,,,,,,,,,,,,,,,
680462405,Boardroom Tycoon,3.5,194,0,,CPA Australia Ltd,4+,EN,58385408,Games,"Games, Simulation, Strategy",3/09/2013,17/05/2018,,,,,,,,,,,,,,,,,,,,
680516895,Wired !,4,105,0,0.99,Magma Mobile,4+,"ZH, CS, DA, NL, EN, FI, FR, DE, EL, HU, ID, IT, JA, KO, NB, PL, PT, RO, RU, ZH, ES, SV, TH, ZH, TR",76072960,Games,"Games, Entertainment, Puzzle, Strategy",10/10/2013,4/09/2017,,,,,,,,,,,,,,,,,,,,
680551115,Tower Defense : Save Princess,2.5,5,0,,Fatih Mehmet TEKCAN,4+,EN,326955008,Games,"Games, Casual, Strategy, Entertainment",3/08/2013,19/10/2014,,,,,,,,,,,,,,,,,,,,
680563257,Jewel Wars,3.5,12,0.99,"0.99, 7.99, 3.99, 1.99","Software River Solutions, Inc",4+,EN,44050432,Games,"Games, Puzzle, Strategy, Entertainment",28/08/2013,5/04/2017,,,,,,,,,,,,,,,,,,,,
680685359,Office Docs -  for MS Word editon,,,4.99,11.99,Global Executive Consultants (Shanghai) Ltd,4+,"CA, EN, FR, DE, HE, IT, JA, KO, PT, RU, ZH, ES",75042816,Business,"Business, Games, Puzzle, Strategy",31/07/2013,7/01/2017,,,,,,,,,,,,,,,,,,,,
680735722,Animal Line Crossing - Guide the Village Animals Home,4,50,0,"1.99, 0.99, 4.99, 9.99",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,4+,EN,53665792,Games,"Games, Strategy, Entertainment, Family",7/08/2013,15/07/2015,,,,,,,,,,,,,,,,,,,,
680765469,"""Super Leprechaun's Gold Rush - Rainbow World Mayhem Free""",3,21,0,"4.99, 9.99, 1.99, 3.99, 2.99","Lazy Days, LLC",4+,EN,26853376,Games,"Games, Strategy, Simulation",8/08/2013,30/10/2014,,,,,,,,,,,,,,,,,,,,
680792401,Jumpin Rainy Day Pet Puppies,,,0,"2.99, 1.99, 4.99, 3.99","Lazy Days, LLC",4+,EN,28590080,Games,"Games, Strategy, Simulation",8/08/2013,8/08/2013,,,,,,,,,,,,,,,,,,,,
681144295,My Cafe Story,4.5,73,0,,Junji Kuboya,4+,"EN, JA",29518848,Games,"Games, Simulation, Strategy, Food & Drink",24/01/2014,29/01/2018,,,,,,,,,,,,,,,,,,,,
681144299,4 in a Row Multiplayer - Play online with friends!,3,46,0,0.99,Benjamin Lochmann,4+,"DA, NL, EN, FR, DE, EL, ID, IT, JA, MS, NB, PL, PT, RU, ES, SV, TR",57464832,Games,"Games, Board, Entertainment, Strategy",4/09/2013,15/03/2017,,,,,,,,,,,,,,,,,,,,
681766609,Mosquito Attack - Go After Pretty Girls In Bikini,3.5,12,0,2.99,Awesome Free Games,4+,EN,28831744,Games,"Games, Entertainment, Family, Strategy",9/08/2013,9/08/2013,,,,,,,,,,,,,,,,,,,,
681793590,Boy Candy Escape - The strategic Jumps over the Candy Floor HD Free Version,4.5,15,0,"0.99, 1.99, 0.99, 0.99, 4.99",Terry Rossi,4+,EN,53559296,Games,"Games, Family, Strategy",13/08/2013,3/11/2013,,,,,,,,,,,,,,,,,,,,
681794132,Spellsword Dragon Clash Defense \u2013 Medieval Castle Shooting Action Game for Kids FREE,4,5,0,"0.99, 0.99",Relapse Ltd,12+,EN,24612864,Games,"Games, Strategy, Action, Entertainment",4/12/2013,4/12/2013,,,,,,,,,,,,,,,,,,,,
681966300,SUBURBIA City Building Game,3.5,254,6.99,,"Bezier Games, Inc.",4+,EN,43799552,Games,"Games, Board, Strategy",12/12/2013,29/06/2019,,,,,,,,,,,,,,,,,,,,
682094714,Rock Paper Scissors-,4,14,0,2.99,"Horizon Business, Inc.",4+,EN,12763136,Games,"Games, Utilities, Strategy, Family",17/08/2013,17/08/2013,,,,,,,,,,,,,,,,,,,,
682230769,Tetroon,5,6,0,,Joshua Lanman,4+,EN,48539648,Games,"Games, Puzzle, Strategy",6/08/2013,13/11/2017,,,,,,,,,,,,,,,,,,,,
682286754,"DazzleJewel Free: match-3 gems,Jewels, Ruby & Diamonds puzzle game",3.5,13,0,,SONGSHEN TAN,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",22233088,Games,"Games, Entertainment, Puzzle, Strategy",6/08/2013,7/04/2014,,,,,,,,,,,,,,,,,,,,
682455707,Dino Quest: Fossil Expedition,4,261,0,"1.99, 0.99, 0.99, 2.99, 4.99, 0.99, 2.99, 1.99, 5.99, 6.99",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,4+,EN,116336640,Games,"Games, Strategy, Board, Entertainment",8/08/2013,7/02/2019,,,,,,,,,,,,,,,,,,,,
683000610,Sand Flame,2.5,15,0,"0.99, 9.99, 4.99, 29.99",Yunchun Cang,17+,EN,958996480,Games,"Games, Strategy, Action",27/11/2013,6/12/2013,,,,,,,,,,,,,,,,,,,,
683046184,Home Design Plus - 3D Interior Design & Floorplan,,,9.99,,Global Executive Consultants (Shanghai) Ltd,4+,"EN, FR, DE, JA, KO, PT, RU, ZH, ES",104027136,Utilities,"Utilities, Puzzle, Games, Strategy",8/08/2013,15/05/2017,,,,,,,,,,,,,,,,,,,,
683094322,Majesty: Northern Kingdom,4.5,47,0,"1.99, 2.99, 4.99, 14.99, 8.99, 29.99",HeroCraft Ltd.,9+,"EN, FR, DE, IT, PL, PT, RU, ES",217388032,Games,"Games, Action, Entertainment, Strategy",31/10/2013,4/05/2018,,,,,,,,,,,,,,,,,,,,
683592300,Targeter,,,0,,Rajneesh Bajaj,4+,EN,15239168,Games,"Games, Strategy, Casual",8/08/2013,2/01/2017,,,,,,,,,,,,,,,,,,,,
683605235,Battle Ants by Fun Games For Free,4.5,529,0,"4.99, 9.99, 19.99, 49.99, 99.99",Fun Games For Free,4+,EN,59375616,Games,"Games, Action, Strategy",14/09/2013,24/02/2014,,,,,,,,,,,,,,,,,,,,
683872101,FlipPix Art - Ages,,,1.99,,GabySoft,4+,"EN, ES",41295872,Games,"Games, Strategy, Entertainment, Puzzle",19/08/2013,9/06/2017,,,,,,,,,,,,,,,,,,,,
684022478,Super FallDown!,4,61,0,"0.99, 5.99, 3.99",UnlimApps Inc.,4+,EN,30985216,Games,"Games, Entertainment, Casual, Strategy",13/08/2013,8/02/2018,,,,,,,,,,,,,,,,,,,,
684066468,Spore Cubes,,,1.99,,SPORE Productions,4+,"EN, FR, JA, PT, ES",26602496,Games,"Games, Puzzle, Strategy, Entertainment",27/01/2014,18/12/2018,,,,,,,,,,,,,,,,,,,,
684067240,Spore Cubes FREE - the classic addictive color matching game,4.5,13,0,,SPORE Productions,4+,"EN, FR, JA, PT, ES",31207424,Games,"Games, Strategy, Family, Entertainment",27/01/2014,14/10/2015,,,,,,,,,,,,,,,,,,,,
684168069,Jewel Galaxy: Gem Match Puzzle,4,453,0,"0.99, 1.99, 0.99, 3.99, 1.99, 3.99, 9.99, 10.99, 0.99, 0.99",Gamezaur,4+,"NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, ZH, TR",58321920,Games,"Games, Strategy, Puzzle, Entertainment",18/12/2013,5/04/2019,,,,,,,,,,,,,,,,,,,,
684194665,City Island - Building Tycoon - Citybuilding Sim,4.5,1579,0,"2.99, 2.99, 1.99, 2.99, 7.99, 2.99, 7.99, 2.99, 2.99, 7.99",Sparkling Society,4+,"AR, DA, NL, EN, FR, DE, ID, IT, JA, KO, MS, NB, FA, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",86935552,Games,"Games, Simulation, Entertainment, Strategy",18/09/2013,30/11/2016,,,,,,,,,,,,,,,,,,,,
684224545,Chess-Studio,4.5,46,2.99,,Giordano Vicoli,4+,"EN, IT",143337472,Games,"Games, Strategy, Entertainment, Board",12/08/2013,10/07/2019,,,,,,,,,,,,,,,,,,,,
684348770,Link Jewels - Draw Pipe Lines,4.5,741,0,,Boy Howdy Technology LLC,4+,EN,114075648,Games,"Games, Puzzle, Lifestyle, Strategy",15/08/2013,26/11/2018,,,,,,,,,,,,,,,,,,,,
684595313,"99 Bubbles, Popping Match 3",4,15,0,,Snow Storm Software,4+,EN,24544256,Games,"Games, Entertainment, Strategy, Simulation",9/08/2013,17/01/2017,,,,,,,,,,,,,,,,,,,,
685189356,Clash of Atlantis - Battle for the Lost Throne,,,0,"15.99, 4.99",DM Applications LLC (TX),4+,EN,34676736,Games,"Games, Strategy, Entertainment, Card",25/04/2014,25/04/2014,,,,,,,,,,,,,,,,,,,,
685239125,Departed,,,0,"0.99, 1.99, 2.99, 1.99, 0.99, 0.99, 0.99, 3.99, 1.99, 1.99",Incket Interactive Pty Ltd,4+,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",80292864,Games,"Games, Strategy, Puzzle, Entertainment",5/12/2016,5/12/2016,,,,,,,,,,,,,,,,,,,,
685726711,AirTycoon Online.,4.5,473,0,"4.99, 2.99, 9.99, 19.99, 49.99",TRADEGAME Lab Inc.,4+,EN,118474752,Games,"Games, Strategy, Simulation",28/08/2013,1/07/2016,,,,,,,,,,,,,,,,,,,,
685808466,Skin Designer 3D for Minecraft,4.5,10,1.99,,"Eighth Day Software, L.L.C.",4+,EN,57097216,Utilities,"Utilities, Games, Adventure, Strategy",13/08/2013,2/12/2016,,,,,,,,,,,,,,,,,,,,
685939477,"""New Yankee in King Arthur's Court 2 (Free)""",4,22,0,0.99,"Alawar Entertainment, Inc",4+,"EN, FR, DE, IT, JA, KO, RU, ES",80035840,Games,"Games, Entertainment, Strategy, Casual",23/10/2013,23/10/2013,,,,,,,,,,,,,,,,,,,,
686054541,BlenderMan - Adventures of a Crazy Superhero,4.5,8,0,"0.99, 0.99, 1.99, 0.99, 0.99, 1.99, 0.99, 0.99, 0.99, 3.99",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,4+,EN,49139712,Games,"Games, Strategy, Adventure, Entertainment",12/09/2013,4/05/2015,,,,,,,,,,,,,,,,,,,,
686142288,Smarter Quick Pick,4,9,0,,Baby Toga Software,12+,"EN, DE, SE, ES",11223040,Games,"Games, Entertainment, Strategy, Casino",14/08/2013,14/08/2013,,,,,,,,,,,,,,,,,,,,
686270145,Metropolis Tower Block - Build Your Future Dream City,4,180,0,,Hoi Yan Mak,4+,EN,27795456,Games,"Games, Strategy, Entertainment, Puzzle",8/09/2013,13/09/2014,,,,,,,,,,,,,,,,,,,,
686298531,99 Bird Blaster Blitz,,,0,,Snow Storm Software,4+,EN,29090816,Games,"Games, Casual, Strategy, Entertainment",13/08/2013,31/01/2017,,,,,,,,,,,,,,,,,,,,
686305100,Chess Quarto 3D,,,4.99,,Ting Wang,4+,EN,21807104,Games,"Games, Strategy, Puzzle, Lifestyle",16/10/2013,16/10/2013,,,,,,,,,,,,,,,,,,,,
686477409,Happy Face Free,,,0,,\u0410\u043b\u0435\u043a\u0441\u0435\u0439 Neronov,4+,EN,13623296,Games,"Games, Strategy",14/08/2013,12/12/2014,,,,,,,,,,,,,,,,,,,,
686676444,School Cafeteria Lite,,,0,,Pop-ok.com,9+,EN,9166848,Games,"Games, Strategy, Entertainment, Casual",14/08/2013,14/08/2013,,,,,,,,,,,,,,,,,,,,
686705678,UnderControl3D,,,0,"0.99, 1.99, 4.99",Yembel,4+,EN,52775936,Games,"Games, Casual, Strategy, Lifestyle",16/08/2013,29/09/2017,,,,,,,,,,,,,,,,,,,,
686943176,Scotland Yard Master,2,5,0,,Ravensburger Digital GmbH,4+,"EN, FR, DE, IT",236194816,Utilities,"Utilities, Strategy, Games, Board",10/01/2017,6/02/2019,,,,,,,,,,,,,,,,,,,,
687066393,Missile Defense Japan,,,0,,Akiyo Imanaka,12+,"EN, JA",16171008,Games,"Games, Strategy, Action, Entertainment",12/09/2013,12/11/2014,,,,,,,,,,,,,,,,,,,,
687244704,Super Hero Warehouse,4,110,0,"0.99, 0.99, 0.99, 0.99",Terry Rossi,4+,EN,43675648,Games,"Games, Strategy, Family",21/08/2013,22/10/2013,,,,,,,,,,,,,,,,,,,,
687283578,DiamondKut,5,5,0.99,"0.99, 0.99, 0.99","Brainga, LLC",4+,EN,23657472,Games,"Games, Strategy, Board, Entertainment",17/09/2013,29/12/2017,,,,,,,,,,,,,,,,,,,,
687362268,PKPKT,4.5,120,0,"0.99, 1.99",Bad Features Inc,4+,EN,7139328,Games,"Games, Adventure, Strategy, Social Networking",19/12/2013,2/12/2014,,,,,,,,,,,,,,,,,,,,
687492709,Billiard Pool balls Jewel Match - Free Edition,,,0,9.99,Infinite Dream Factory Inc,4+,EN,20000768,Games,"Games, Puzzle, Strategy, Entertainment",23/08/2013,23/08/2013,,,,,,,,,,,,,,,,,,,,
687560322,Repair The Bridge Mania Lite,3,6,0,,Pop-ok.com,9+,EN,23162880,Games,"Games, Casual, Strategy, Entertainment",17/08/2013,17/08/2013,,,,,,,,,,,,,,,,,,,,
687560322,Repair The Bridge Mania Lite,3,6,0,,Pop-ok.com,9+,EN,23162880,Games,"Games, Casual, Strategy, Entertainment",17/08/2013,17/08/2013,,,,,,,,,,,,,,,,,,,,
687619655,Pathfinder-Puzzle,,,0,,qiong zhu,4+,"EN, ZH, ZH",13160448,Games,"Games, Strategy, Puzzle, Entertainment",19/08/2013,19/08/2013,,,,,,,,,,,,,,,,,,,,
687733146,Throne Rush,4,4776,0,"4.99, 0.99, 9.99, 19.99, 1.99, 0.99, 4.99, 9.99, 99.99, 19.99",Nexters Global LTD,12+,"EN, FR, DE, IT, JA, KO, PT, RU, ES",257122304,Games,"Games, Strategy, Role Playing",23/10/2013,17/06/2019,,,,,,,,,,,,,,,,,,,,
687774827,Zombie Ninja Attack - Escape the Angry Flying Zombie Heads,,,0,,FantAPPstic Apps,4+,EN,17227776,Games,"Games, Role Playing, Sports, Strategy",13/09/2013,13/09/2013,,,,,,,,,,,,,,,,,,,,
687821956,Jelly Fit - Slide to Fit the Sticky Gelatin Jellies,4.5,55,0,"0.99, 0.99, 0.99, 0.99, 0.99, 2.99, 0.99, 1.99, 0.99",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,4+,EN,34910208,Games,"Games, Strategy, Board, Entertainment",1/09/2013,30/09/2014,,,,,,,,,,,,,,,,,,,,
687990925,Epic Arena,4,76,0,"9.99, 4.99, 19.99, 1.99, 4.99, 4.99, 49.99, 4.99, 4.99, 4.99",Shadow Masters,9+,"AR, EN, FR, DE, JA, KO, PT, RU, ZH, ES, ZH, TR, UK",482754560,Games,"Games, Strategy, Board",24/07/2014,8/10/2015,,,,,,,,,,,,,,,,,,,,
688089203,Spider Solitaire Star,4.5,384,0,,Michael Brown,4+,"EN, ZH",10228736,Games,"Games, Entertainment, Card, Strategy",24/08/2013,19/10/2016,,,,,,,,,,,,,,,,,,,,
688119754,Kingdom DefenseD,,,0,,LIN CHENG SHAN,12+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",19329024,Games,"Games, Strategy, Action",18/08/2013,18/08/2013,,,,,,,,,,,,,,,,,,,,
688406993,Bombing Spree Lite,4,7,0,1.99,DM Applications LLC (TX),4+,EN,26800128,Games,"Games, Entertainment, Strategy, Puzzle",21/09/2013,21/09/2013,,,,,,,,,,,,,,,,,,,,
688628134,Penguin Legends,4,30,0,,"Blue Ash Software & Services, LLC",9+,EN,132395008,Games,"Games, Strategy, Adventure",22/08/2013,22/08/2013,,,,,,,,,,,,,,,,,,,,
688710368,To The Rescue! 3 HD,2.5,24,2.99,,"Alawar Entertainment, Inc",4+,"NL, EN, FR, DE, IT, KO, PT, RU, ES",71589888,Games,"Games, Entertainment, Casual, Strategy",18/11/2013,6/12/2013,,,,,,,,,,,,,,,,,,,,
688711876,To The Rescue! 3 HD Free,3,20,0,2.99,"Alawar Entertainment, Inc",4+,"NL, EN, FR, DE, IT, KO, PT, RU, ES",71598080,Games,"Games, Entertainment, Casual, Strategy",18/11/2013,6/12/2013,,,,,,,,,,,,,,,,,,,,
688727113,Crazy BBQ,,,0,2.99,XiaoLong Lu,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",37425152,Games,"Games, Trivia, Strategy",23/08/2013,1/03/2016,,,,,,,,,,,,,,,,,,,,
688851478,Defenders: Tower Defense Origins,4,2365,0,"2.99, 4.99, 1.99, 0.99, 9.99, 4.99, 0.99, 1.99, 1.99, 1.99","NIVAL, INC.",9+,"EN, FR, DE, RU, ES, UK",784114688,Games,"Games, Entertainment, Strategy, Card",20/03/2014,17/02/2017,,,,,,,,,,,,,,,,,,,,
688854348,FreeCell Star,3.5,12,0,,Michael Brown,4+,"EN, ZH",14348288,Games,"Games, Entertainment, Strategy, Card",25/09/2013,25/09/2013,,,,,,,,,,,,,,,,,,,,
688873880,Get Got GO,4.5,13,0,"2.99, 1.99",Big Donut LLC,4+,EN,45441024,Games,"Games, Education, Strategy, Word",21/09/2013,8/08/2018,,,,,,,,,,,,,,,,,,,,
688881569,Football Kicks: Title Race,4,270,0,"1.99, 4.99, 4.99, 1.99, 9.99, 9.99, 1.99, 19.99, 1.99, 7.99",Distinctive Games,4+,EN,302907392,Games,"Games, Strategy, Sports, Sports",15/01/2014,29/07/2016,,,,,,,,,,,,,,,,,,,,
688893863,Billiards Pool Table Unlimited 8-ball Tournament : Hit the black ball - Free Edition,3.5,91,0,9.99,Infinite Dream Factory Inc,4+,EN,21282816,Games,"Games, Strategy, Sports, Entertainment",31/08/2013,17/02/2014,,,,,,,,,,,,,,,,,,,,
689030895,Sushi Gold Match Free,,,0,,"Tapiki, LLC.",4+,EN,24158208,Games,"Games, Strategy, Puzzle",28/08/2013,9/09/2013,,,,,,,,,,,,,,,,,,,,
689135653,Fort Defenders Saga TD,4,41,0,"4.99, 0.99, 1.99, 9.99, 19.99, 0.99, 0.99, 0.99, 0.99, 0.99",8Floor,9+,"DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RU, ZH, SK, ES, SV, ZH, TR",120342528,Games,"Games, Board, Strategy",9/09/2013,22/04/2016,,,,,,,,,,,,,,,,,,,,
689224844,Chaos of Three Kingdoms Bahasa,,,0,"1.99, 9.99, 29.99, 49.99, 99.99",\u4eba\u4eba\u7cbe\u54c1\u6e38\u620f,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",217565184,Games,"Games, Strategy, Entertainment, Role Playing",27/11/2013,8/12/2018,,,,,,,,,,,,,,,,,,,,
689256717,Hero Select,,,0,,Michael Silvoy,4+,EN,13507584,Games,"Games, Board, Strategy",21/08/2013,7/10/2016,,,,,,,,,,,,,,,,,,,,
689297312,Oneline Blackjack,,,0,,Noriyuki Morimoto,4+,EN,4755456,Games,"Games, Education, Strategy",27/08/2013,18/04/2014,,,,,,,,,,,,,,,,,,,,
689542012,Pawn Stars: The Game,3,1421,0,"1.99, 4.99, 1.99, 9.99, 4.99, 15.99, 19.99, 24.99, 9.99, 36.99",A&E Television Networks Mobile,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",86218752,Games,"Games, Entertainment, Simulation, Strategy",11/09/2013,31/10/2018,,,,,,,,,,,,,,,,,,,,
689544648,Wargame Poland 1939,4,56,0,,David Kershaw,4+,EN,5706752,Games,"Games, Board, Strategy",22/08/2013,29/03/2018,,,,,,,,,,,,,,,,,,,,
689626360,Jewelry Rush,4,5,0,"0.99, 9.99, 0.99",Paffi Leung,4+,EN,27136000,Games,"Games, Strategy, Action, Entertainment",30/08/2013,29/12/2014,,,,,,,,,,,,,,,,,,,,
689628957,Libanaise Loto,,,0.99,,Inhouse Production,12+,EN,12696576,Entertainment,"Entertainment, Strategy, Simulation, Games",12/09/2013,1/05/2018,,,,,,,,,,,,,,,,,,,,
689776440,AOT Titan \u9032\u64ca\u306e\u5de8\u4eba,2.5,17,0,,a Chan,12+,"EN, JA, KO, ZH, ZH",32313344,Games,"Games, Strategy, Action",1/09/2013,3/12/2013,,,,,,,,,,,,,,,,,,,,
689905568,"""Where's My Jewel?""",3,10,0,2.99,Makeover Mania Story Games,4+,EN,12992512,Games,"Games, Strategy, Puzzle",24/08/2013,24/08/2013,,,,,,,,,,,,,,,,,,,,
689939704,Happy Four in a Row,4,18,0,,CHUN TAO CUI,4+,"EN, ZH",18653184,Games,"Games, Board, Entertainment, Strategy",10/10/2013,10/10/2013,,,,,,,,,,,,,,,,,,,,
690092401,Decromancer: The Battle Card RPG,4,63,0,"0.99, 2.99, 13.99, 4.99, 7.99, 9.99, 1.99, 28.99",Unit9,12+,EN,392741888,Games,"Games, Entertainment, Role Playing, Strategy",6/11/2013,20/06/2016,,,,,,,,,,,,,,,,,,,,
690260486,Lightwire,4.5,11,0,,Nonpareil Institute,4+,EN,530573312,Games,"Games, Education, Strategy, Puzzle",24/08/2017,18/09/2017,,,,,,,,,,,,,,,,,,,,
690346667,Age of warriors - magic legend,4.5,2983,0,"4.99, 19.99, 9.99, 99.99, 29.99, 49.99, 0.99, 24.99, 4.99, 4.99",Chi Feng,9+,"CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",113888256,Games,"Games, Strategy, Role Playing, Entertainment",20/01/2014,19/12/2018,,,,,,,,,,,,,,,,,,,,
690438799,ChaseRace e-Sport Racing game,,,0,"1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99",ChaseRace KS,4+,EN,265286656,Games,"Games, Racing, Strategy, Entertainment",14/12/2013,27/07/2019,,,,,,,,,,,,,,,,,,,,
690447804,Horse Run & Jump Free,3.5,25,0,,"Best Free and Fun Games, LLC",4+,EN,57520128,Games,"Games, Strategy, Casual",28/08/2013,28/08/2013,,,,,,,,,,,,,,,,,,,,
690474375,Dino Dash: Escape from Prehistoric Park,3,8,0,2.99,Anh Hoang,4+,EN,36958208,Games,"Games, Strategy, Family, Entertainment",2/09/2013,22/07/2015,,,,,,,,,,,,,,,,,,,,
690808159,Independence Game,,,0,,Emilio Rodriguez,4+,EN,53078016,Games,"Games, Board, Strategy, Entertainment",28/08/2013,16/05/2016,,,,,,,,,,,,,,,,,,,,
691050210,Nick the Robber Dash,3.5,16,0,2.99,KC Lim,12+,EN,126251008,Games,"Games, Strategy, Entertainment, Simulation",28/08/2013,22/12/2015,,,,,,,,,,,,,,,,,,,,
691106977,Super Hero Escape: Battle of the god vs man to protect the steel kingdom - Free version,4.5,48,0,"0.99, 0.99, 0.99, 0.99, 0.99, 1.99, 4.99, 9.99",Terry Rossi,4+,EN,53927936,Games,"Games, Entertainment, Strategy, Music",17/09/2013,24/10/2013,,,,,,,,,,,,,,,,,,,,
691114891,Blitz That Candy Dash - (puzzle tap game) : by Cobalt Player Games,3,21,0,,Martin Finch,4+,EN,35332096,Games,"Games, Family, Entertainment, Strategy",28/08/2013,17/04/2014,,,,,,,,,,,,,,,,,,,,
691206866,Wer wird AWL-Experte?,,,0,,NWB Verlag GmbH Co KG,4+,DE,12135424,Games,"Games, Strategy, Entertainment",27/08/2013,16/08/2018,,,,,,,,,,,,,,,,,,,,
691312177,Immortal Fury - Temple of the Gods,3.5,11,0,"2.99, 9.99, 2.99, 2.99, 9.99, 2.99, 19.99",M&M App Services Pty Ltd,9+,EN,52834304,Games,"Games, Role Playing, Entertainment, Strategy",29/09/2013,29/09/2013,,,,,,,,,,,,,,,,,,,,
691967490,Tiger Story - Tap The Tiny Animal,5,6,0,,Bram Smit,4+,EN,3973120,Games,"Games, Family, Strategy, Entertainment",9/09/2013,9/09/2013,,,,,,,,,,,,,,,,,,,,
691987312,Arma Tactics,3.5,88,4.99,,Bohemia Interactive a.s.,17+,EN,698458112,Games,"Games, Simulation, Strategy, Entertainment",6/09/2013,1/09/2016,,,,,,,,,,,,,,,,,,,,
692185528,Cross Roads - Avoid Traffic,,,0,2.99,Awesome Free Games,4+,EN,7368704,Games,"Games, Family, Entertainment, Strategy",17/10/2013,17/10/2013,,,,,,,,,,,,,,,,,,,,
692669501,Castle Clash: War Empire,4,63431,0,"1.99, 9.99, 19.99, 4.99, 9.99, 99.99, 49.99, 19.99, 0.99, 4.99",IGG.COM,9+,"EN, FR, DE, IT, JA, KO, PT, RU, ES, TH, TR",704219136,Games,"Games, Action, Entertainment, Strategy",22/10/2013,22/07/2019,,,,,,,,,,,,,,,,,,,,
692709039,Tank Bang Tower Defence,5,5,0,"0.99, 5.99, 4.99, 2.99, 0.99",Hesham Ahmed Kamal,4+,EN,238714880,Games,"Games, Casual, Entertainment, Strategy",8/09/2013,8/09/2013,,,,,,,,,,,,,,,,,,,,
